,filename,fold,target,category,esc10,src_file,take
985,5-198411-E-20.wav,5.0,1,crying_baby,True,198411.0,E
986,5-198411-F-20.wav,5.0,1,crying_baby,True,198411.0,F
987,5-198411-G-20.wav,5.0,1,crying_baby,True,198411.0,G
988,5-198600-A-45.wav,5.0,1,train,False,198600.0,A
989,5-199284-A-45.wav,5.0,1,train,False,199284.0,A
990,5-199284-B-45.wav,5.0,1,train,False,199284.0,B
991,5-200461-A-11.wav,5.0,1,sea_waves,True,200461.0,A
992,5-200461-B-11.wav,5.0,1,sea_waves,True,200461.0,B
993,5-201170-A-46.wav,5.0,1,church_bells,False,201170.0,A
994,5-201172-A-46.wav,5.0,1,church_bells,False,201172.0,A
995,5-201274-A-21.wav,5.0,1,sneezing,True,201274.0,A
996,5-202220-A-21.wav,5.0,1,sneezing,True,202220.0,A
997,5-202898-A-10.wav,5.0,1,rain,True,202898.0,A
998,5-203128-A-0.wav,5.0,1,dog,True,203128.0,A
999,5-203128-B-0.wav,5.0,1,dog,True,203128.0,B
1000,5-203739-A-10.wav,5.0,1,rain,True,203739.0,A
1001,5-204604-A-24.wav,5.0,1,coughing,False,204604.0,A
1002,5-204741-A-46.wav,5.0,1,church_bells,False,204741.0,A
1003,5-205898-A-40.wav,5.0,1,helicopter,True,205898.0,A
1004,5-207681-A-24.wav,5.0,1,coughing,False,207681.0,A
1005,5-208030-A-0.wav,5.0,1,dog,True,208030.0,A
1006,5-208761-A-24.wav,5.0,1,coughing,False,208761.0,A
1007,5-208810-A-11.wav,5.0,1,sea_waves,True,208810.0,A
1008,5-208810-B-11.wav,5.0,1,sea_waves,True,208810.0,B
1009,5-209719-A-24.wav,5.0,1,coughing,False,209719.0,A
1010,5-209989-A-22.wav,5.0,1,clapping,False,209989.0,A
1011,5-209992-A-44.wav,5.0,1,engine,False,209992.0,A
1012,5-209992-B-44.wav,5.0,1,engine,False,209992.0,B
1013,5-210612-A-37.wav,5.0,1,clock_alarm,False,210612.0,A
1014,5-211197-A-24.wav,5.0,1,coughing,False,211197.0,A
1015,5-211408-A-37.wav,5.0,1,clock_alarm,False,211408.0,A
1016,5-212454-A-0.wav,5.0,1,dog,True,212454.0,A
1017,5-213077-A-11.wav,5.0,1,sea_waves,True,213077.0,A
1018,5-213802-A-12.wav,5.0,1,crackling_fire,True,213802.0,A
1019,5-213836-A-9.wav,5.0,1,crow,False,213836.0,A
1020,5-213836-B-9.wav,5.0,1,crow,False,213836.0,B
1021,5-213836-C-9.wav,5.0,1,crow,False,213836.0,C
1022,5-213836-D-9.wav,5.0,1,crow,False,213836.0,D
1023,5-213855-A-0.wav,5.0,1,dog,True,213855.0,A
1024,5-214759-A-5.wav,5.0,1,cat,False,214759.0,A
1025,5-214759-B-5.wav,5.0,1,cat,False,214759.0,B
1026,5-214869-A-9.wav,5.0,1,crow,False,214869.0,A
1027,5-215445-A-47.wav,5.0,1,airplane,False,215445.0,A
1028,5-215447-A-47.wav,5.0,1,airplane,False,215447.0,A
1029,5-215449-A-47.wav,5.0,1,airplane,False,215449.0,A
1030,5-215658-A-12.wav,5.0,1,crackling_fire,True,215658.0,A
1031,5-215658-B-12.wav,5.0,1,crackling_fire,True,215658.0,B
1032,5-216368-A-28.wav,5.0,1,snoring,False,216368.0,A
1033,5-216370-A-41.wav,5.0,1,chainsaw,True,216370.0,A
1034,5-216370-B-41.wav,5.0,1,chainsaw,True,216370.0,B
1035,5-217158-A-0.wav,5.0,1,dog,True,217158.0,A
1036,5-217186-A-16.wav,5.0,1,wind,False,217186.0,A
1037,5-217186-B-16.wav,5.0,1,wind,False,217186.0,B
1038,5-217186-C-16.wav,5.0,1,wind,False,217186.0,C
1039,5-218494-A-22.wav,5.0,1,clapping,False,218494.0,A
1040,5-218980-A-30.wav,5.0,1,door_wood_knock,False,218980.0,A
1041,5-218981-A-30.wav,5.0,1,door_wood_knock,False,218981.0,A
1042,5-219044-A-46.wav,5.0,1,church_bells,False,219044.0,A
1043,5-219242-A-37.wav,5.0,1,clock_alarm,False,219242.0,A
1044,5-219242-B-37.wav,5.0,1,clock_alarm,False,219242.0,B
1045,5-219379-A-11.wav,5.0,1,sea_waves,True,219379.0,A
1046,5-219379-B-11.wav,5.0,1,sea_waves,True,219379.0,B
1047,5-219379-C-11.wav,5.0,1,sea_waves,True,219379.0,C
1048,5-220026-A-21.wav,5.0,1,sneezing,True,220026.0,A
1049,5-220027-A-21.wav,5.0,1,sneezing,True,220027.0,A
1050,5-220955-A-40.wav,5.0,1,helicopter,True,220955.0,A
1051,5-221518-A-21.wav,5.0,1,sneezing,True,221518.0,A
1052,5-221567-A-22.wav,5.0,1,clapping,False,221567.0,A
1053,5-221568-A-22.wav,5.0,1,clapping,False,221568.0,A
1054,5-221593-A-21.wav,5.0,1,sneezing,True,221593.0,A
1055,5-221950-A-22.wav,5.0,1,clapping,False,221950.0,A
1056,5-222041-A-9.wav,5.0,1,crow,False,222041.0,A
1057,5-222524-A-41.wav,5.0,1,chainsaw,True,222524.0,A
1058,5-223176-A-37.wav,5.0,1,clock_alarm,False,223176.0,A
1059,5-231762-A-0.wav,5.0,1,dog,True,231762.0,A
1060,5-232272-A-44.wav,5.0,1,engine,False,232272.0,A
1061,5-233312-A-28.wav,5.0,1,snoring,False,233312.0,A
1062,5-233645-A-37.wav,5.0,1,clock_alarm,False,233645.0,A
1063,5-233787-A-7.wav,5.0,1,insects,False,233787.0,A
1064,5-234145-A-28.wav,5.0,1,snoring,False,234145.0,A
1065,5-234247-A-37.wav,5.0,1,clock_alarm,False,234247.0,A
1066,5-234263-A-25.wav,5.0,1,footsteps,False,234263.0,A
1067,5-234855-A-25.wav,5.0,1,footsteps,False,234855.0,A
1068,5-235507-A-44.wav,5.0,1,engine,False,235507.0,A
1069,5-235644-A-30.wav,5.0,1,door_wood_knock,False,235644.0,A
1070,5-235874-A-28.wav,5.0,1,snoring,False,235874.0,A
1071,5-235893-A-28.wav,5.0,1,snoring,False,235893.0,A
1072,5-235956-A-47.wav,5.0,1,airplane,False,235956.0,A
1073,5-236288-A-28.wav,5.0,1,snoring,False,236288.0,A
1074,5-240671-A-44.wav,5.0,1,engine,False,240671.0,A
1075,5-242490-A-14.wav,5.0,1,chirping_birds,False,242490.0,A
1076,5-242491-A-14.wav,5.0,1,chirping_birds,False,242491.0,A
1077,5-242711-A-9.wav,5.0,1,crow,False,242711.0,A
1078,5-242932-A-26.wav,5.0,1,laughing,False,242932.0,A
1079,5-242932-B-26.wav,5.0,1,laughing,False,242932.0,B
1080,5-243025-A-25.wav,5.0,1,footsteps,False,243025.0,A
1081,5-243448-A-14.wav,5.0,1,chirping_birds,False,243448.0,A
1082,5-243449-A-14.wav,5.0,1,chirping_birds,False,243449.0,A
1083,5-243450-A-14.wav,5.0,1,chirping_birds,False,243450.0,A
1084,5-243459-A-14.wav,5.0,1,chirping_birds,False,243459.0,A
1085,5-243459-B-14.wav,5.0,1,chirping_birds,False,243459.0,B
1086,5-243773-A-44.wav,5.0,1,engine,False,243773.0,A
1087,5-243773-B-44.wav,5.0,1,engine,False,243773.0,B
1088,5-243783-A-44.wav,5.0,1,engine,False,243783.0,A
1089,5-244310-A-25.wav,5.0,1,footsteps,False,244310.0,A
1090,5-244459-A-28.wav,5.0,1,snoring,False,244459.0,A
1091,5-244526-A-26.wav,5.0,1,laughing,False,244526.0,A
1092,5-249748-A-28.wav,5.0,1,snoring,False,249748.0,A
1093,5-249937-A-22.wav,5.0,1,clapping,False,249937.0,A
1094,5-250026-A-30.wav,5.0,1,door_wood_knock,False,250026.0,A
1095,5-250026-B-30.wav,5.0,1,door_wood_knock,False,250026.0,B
1096,5-250629-A-37.wav,5.0,1,clock_alarm,False,250629.0,A
1097,5-251426-A-30.wav,5.0,1,door_wood_knock,False,251426.0,A
1098,5-251426-B-30.wav,5.0,1,door_wood_knock,False,251426.0,B
1099,5-251489-A-24.wav,5.0,1,coughing,False,251489.0,A
1100,5-251957-A-47.wav,5.0,1,airplane,False,251957.0,A
1101,5-251962-A-47.wav,5.0,1,airplane,False,251962.0,A
1102,5-251963-A-47.wav,5.0,1,airplane,False,251963.0,A
1103,5-251971-A-47.wav,5.0,1,airplane,False,251971.0,A
1104,5-253534-A-26.wav,5.0,1,laughing,False,253534.0,A
1105,5-254160-A-22.wav,5.0,1,clapping,False,254160.0,A
1106,5-256452-A-5.wav,5.0,1,cat,False,256452.0,A
1107,5-256512-A-30.wav,5.0,1,door_wood_knock,False,256512.0,A
1108,5-257839-A-14.wav,5.0,1,chirping_birds,False,257839.0,A
1109,5-259169-A-5.wav,5.0,1,cat,False,259169.0,A
1110,5-259514-A-26.wav,5.0,1,laughing,False,259514.0,A
1111,5-261325-A-9.wav,5.0,1,crow,False,261325.0,A
1112,5-262957-A-22.wav,5.0,1,clapping,False,262957.0,A
1113,5-263490-A-25.wav,5.0,1,footsteps,False,263490.0,A
1114,5-263491-A-25.wav,5.0,1,footsteps,False,263491.0,A
1115,5-263501-A-25.wav,5.0,1,footsteps,False,263501.0,A
1116,5-263775-A-26.wav,5.0,1,laughing,False,263775.0,A
1117,5-263775-B-26.wav,5.0,1,laughing,False,263775.0,B
1118,5-51149-A-25.wav,5.0,1,footsteps,False,51149.0,A
1119,5-9032-A-0.wav,5.0,1,dog,True,9032.0,A
1120,noisy_1-100032-A-0.wav,,1,,,,
1121,noisy_1-100038-A-14.wav,,1,,,,
1122,noisy_1-101296-A-19.wav,,1,,,,
1123,noisy_1-101296-B-19.wav,,1,,,,
1124,noisy_1-101336-A-30.wav,,1,,,,
1125,noisy_1-103298-A-9.wav,,1,,,,
1126,noisy_1-103995-A-30.wav,,1,,,,
1127,noisy_1-103999-A-30.wav,,1,,,,
1128,noisy_1-104089-A-22.wav,,1,,,,
1129,noisy_1-104089-B-22.wav,,1,,,,
1130,noisy_1-105224-A-22.wav,,1,,,,
1131,noisy_1-110389-A-0.wav,,1,,,,
1132,noisy_1-110537-A-22.wav,,1,,,,
1133,noisy_1-115521-A-19.wav,,1,,,,
1134,noisy_1-115545-A-48.wav,,1,,,,
1135,noisy_1-115545-B-48.wav,,1,,,,
1136,noisy_1-115545-C-48.wav,,1,,,,
1137,noisy_1-115546-A-48.wav,,1,,,,
1138,noisy_1-115920-A-22.wav,,1,,,,
1139,noisy_1-115920-B-22.wav,,1,,,,
1140,noisy_1-115921-A-22.wav,,1,,,,
1141,noisy_1-116765-A-41.wav,,1,,,,
1142,noisy_1-11687-A-47.wav,,1,,,,
1143,noisy_1-119125-A-45.wav,,1,,,,
1144,noisy_1-13571-A-46.wav,,1,,,,
1145,noisy_1-13572-A-46.wav,,1,,,,
1146,noisy_1-13613-A-37.wav,,1,,,,
1147,noisy_1-137296-A-16.wav,,1,,,,
1148,noisy_1-14262-A-37.wav,,1,,,,
1149,noisy_1-155858-A-25.wav,,1,,,,
1150,noisy_1-155858-B-25.wav,,1,,,,
1151,noisy_1-155858-C-25.wav,,1,,,,
1152,noisy_1-155858-D-25.wav,,1,,,,
1153,noisy_1-155858-E-25.wav,,1,,,,
1154,noisy_1-155858-F-25.wav,,1,,,,
1155,noisy_1-160563-A-48.wav,,1,,,,
1156,noisy_1-160563-B-48.wav,,1,,,,
1157,noisy_1-17124-A-43.wav,,1,,,,
1158,noisy_1-17150-A-12.wav,,1,,,,
1159,noisy_1-172649-A-40.wav,,1,,,,
1160,noisy_1-172649-B-40.wav,,1,,,,
1161,noisy_1-172649-C-40.wav,,1,,,,
1162,noisy_1-172649-D-40.wav,,1,,,,
1163,noisy_1-172649-E-40.wav,,1,,,,
1164,noisy_1-172649-F-40.wav,,1,,,,
1165,noisy_1-17367-A-10.wav,,1,,,,
1166,noisy_1-17565-A-12.wav,,1,,,,
1167,noisy_1-17585-A-7.wav,,1,,,,
1168,noisy_1-17742-A-12.wav,,1,,,,
1169,noisy_1-17808-A-12.wav,,1,,,,
1170,noisy_1-17808-B-12.wav,,1,,,,
1171,noisy_1-1791-A-26.wav,,1,,,,
1172,noisy_1-181071-A-40.wav,,1,,,,
1173,noisy_1-181071-B-40.wav,,1,,,,
1174,noisy_1-18527-A-44.wav,,1,,,,
1175,noisy_1-18527-B-44.wav,,1,,,,
1176,noisy_1-187207-A-20.wav,,1,,,,
1177,noisy_1-19026-A-43.wav,,1,,,,
1178,noisy_1-19111-A-24.wav,,1,,,,
1179,noisy_1-19118-A-24.wav,,1,,,,
1180,noisy_1-19501-A-7.wav,,1,,,,
1181,noisy_1-19898-A-41.wav,,1,,,,
1182,noisy_1-19898-B-41.wav,,1,,,,
1183,noisy_1-19898-C-41.wav,,1,,,,
1184,noisy_1-20545-A-28.wav,,1,,,,
1185,noisy_1-211527-A-20.wav,,1,,,,
1186,noisy_1-211527-B-20.wav,,1,,,,
1187,noisy_1-211527-C-20.wav,,1,,,,
1188,noisy_1-21189-A-10.wav,,1,,,,
1189,noisy_1-21421-A-46.wav,,1,,,,
1190,noisy_1-223162-A-25.wav,,1,,,,
1191,noisy_1-22694-A-20.wav,,1,,,,
1192,noisy_1-22694-B-20.wav,,1,,,,
1193,noisy_1-22804-A-46.wav,,1,,,,
1194,noisy_1-22882-A-44.wav,,1,,,,
1195,noisy_1-23222-A-19.wav,,1,,,,
1196,noisy_1-23222-B-19.wav,,1,,,,
1197,noisy_1-24074-A-43.wav,,1,,,,
1198,noisy_1-24076-A-43.wav,,1,,,,
1199,noisy_1-24524-A-19.wav,,1,,,,
1200,noisy_1-24524-B-19.wav,,1,,,,
1201,noisy_1-24524-C-19.wav,,1,,,,
1202,noisy_1-24796-A-47.wav,,1,,,,
1203,noisy_1-254507-A-43.wav,,1,,,,
1204,noisy_1-25777-A-48.wav,,1,,,,
1205,noisy_1-25781-A-48.wav,,1,,,,
1206,noisy_1-26143-A-21.wav,,1,,,,
1207,noisy_1-26176-A-43.wav,,1,,,,
1208,noisy_1-26177-A-43.wav,,1,,,,
1209,noisy_1-26188-A-30.wav,,1,,,,
1210,noisy_1-26222-A-10.wav,,1,,,,
1211,noisy_1-27403-A-28.wav,,1,,,,
1212,noisy_1-27405-A-28.wav,,1,,,,
1213,noisy_1-28135-A-11.wav,,1,,,,
1214,noisy_1-28135-B-11.wav,,1,,,,
1215,noisy_1-28808-A-43.wav,,1,,,,
1216,noisy_1-29532-A-16.wav,,1,,,,
1217,noisy_1-29561-A-10.wav,,1,,,,
1218,noisy_1-29680-A-21.wav,,1,,,,
1219,noisy_1-30039-A-26.wav,,1,,,,
1220,noisy_1-30043-A-26.wav,,1,,,,
1221,noisy_1-30226-A-0.wav,,1,,,,
1222,noisy_1-30344-A-0.wav,,1,,,,
1223,noisy_1-30830-A-24.wav,,1,,,,
1224,noisy_1-31482-A-42.wav,,0,,,,
1225,noisy_1-31482-B-42.wav,,0,,,,
1226,noisy_1-31748-A-21.wav,,1,,,,
1227,noisy_1-32318-A-0.wav,,1,,,,
1228,noisy_1-33658-A-26.wav,,1,,,,
1229,noisy_1-34094-A-5.wav,,1,,,,
1230,noisy_1-34094-B-5.wav,,1,,,,
1231,noisy_1-34495-A-14.wav,,1,,,,
1232,noisy_1-34497-A-14.wav,,1,,,,
1233,noisy_1-34853-A-37.wav,,1,,,,
1234,noisy_1-36164-A-26.wav,,1,,,,
1235,noisy_1-36164-B-26.wav,,1,,,,
1236,noisy_1-36929-A-47.wav,,1,,,,
1237,noisy_1-38559-A-14.wav,,1,,,,
1238,noisy_1-38560-A-14.wav,,1,,,,
1239,noisy_1-39835-A-9.wav,,1,,,,
1240,noisy_1-39835-B-9.wav,,1,,,,
1241,noisy_1-39901-A-11.wav,,1,,,,
1242,noisy_1-39901-B-11.wav,,1,,,,
1243,noisy_1-39937-A-28.wav,,1,,,,
1244,noisy_1-40154-A-46.wav,,1,,,,
1245,noisy_1-40621-A-28.wav,,1,,,,
1246,noisy_1-40967-A-28.wav,,1,,,,
1247,noisy_1-4211-A-12.wav,,1,,,,
1248,noisy_1-43760-A-11.wav,,1,,,,
1249,noisy_1-43807-A-47.wav,,1,,,,
1250,noisy_1-43807-B-47.wav,,1,,,,
1251,noisy_1-43807-C-47.wav,,1,,,,
1252,noisy_1-43807-D-47.wav,,1,,,,
1253,noisy_1-46040-A-14.wav,,1,,,,
1254,noisy_1-46272-A-12.wav,,1,,,,
1255,noisy_1-46938-A-7.wav,,1,,,,
1256,noisy_1-46938-B-7.wav,,1,,,,
1257,noisy_1-47250-A-41.wav,,1,,,,
1258,noisy_1-47250-B-41.wav,,1,,,,
1259,noisy_1-47273-A-21.wav,,1,,,,
1260,noisy_1-47274-A-21.wav,,1,,,,
1261,noisy_1-47709-A-16.wav,,1,,,,
1262,noisy_1-47714-A-16.wav,,1,,,,
1263,noisy_1-47819-A-5.wav,,1,,,,
1264,noisy_1-47819-B-5.wav,,1,,,,
1265,noisy_1-47819-C-5.wav,,1,,,,
1266,noisy_1-47923-A-28.wav,,1,,,,
1267,noisy_1-48298-A-46.wav,,1,,,,
1268,noisy_1-50060-A-10.wav,,1,,,,
1269,noisy_1-50454-A-44.wav,,1,,,,
1270,noisy_1-50455-A-44.wav,,1,,,,
1271,noisy_1-50661-A-44.wav,,1,,,,
1272,noisy_1-51035-A-16.wav,,1,,,,
1273,noisy_1-51036-A-16.wav,,1,,,,
1274,noisy_1-51037-A-16.wav,,1,,,,
1275,noisy_1-51147-A-25.wav,,1,,,,
1276,noisy_1-52266-A-24.wav,,1,,,,
1277,noisy_1-52290-A-30.wav,,1,,,,
1278,noisy_1-52323-A-24.wav,,1,,,,
1279,noisy_1-53444-A-28.wav,,1,,,,
1280,noisy_1-53467-A-47.wav,,1,,,,
1281,noisy_1-53663-A-24.wav,,1,,,,
1282,noisy_1-54065-A-45.wav,,1,,,,
1283,noisy_1-54065-B-45.wav,,1,,,,
1284,noisy_1-54084-A-42.wav,,0,,,,
1285,noisy_1-54505-A-21.wav,,1,,,,
1286,noisy_1-54747-A-46.wav,,1,,,,
1287,noisy_1-54918-A-14.wav,,1,,,,
1288,noisy_1-54918-B-14.wav,,1,,,,
1289,noisy_1-54958-A-10.wav,,1,,,,
1290,noisy_1-56233-A-9.wav,,1,,,,
1291,noisy_1-56234-A-9.wav,,1,,,,
1292,noisy_1-56311-A-10.wav,,1,,,,
1293,noisy_1-56380-A-5.wav,,1,,,,
1294,noisy_1-56380-B-5.wav,,1,,,,
1295,noisy_1-56907-A-46.wav,,1,,,,
1296,noisy_1-58792-A-24.wav,,1,,,,
1297,noisy_1-59324-A-21.wav,,1,,,,
1298,noisy_1-59513-A-0.wav,,1,,,,
1299,noisy_1-60997-A-20.wav,,1,,,,
1300,noisy_1-60997-B-20.wav,,1,,,,
1301,noisy_1-61252-A-11.wav,,1,,,,
1302,noisy_1-61261-A-44.wav,,1,,,,
1303,noisy_1-62509-A-45.wav,,1,,,,
1304,noisy_1-62565-A-44.wav,,1,,,,
1305,noisy_1-63679-A-24.wav,,1,,,,
1306,noisy_1-63871-A-10.wav,,1,,,,
1307,noisy_1-64398-A-41.wav,,1,,,,
1308,noisy_1-64398-B-41.wav,,1,,,,
1309,noisy_1-64473-A-45.wav,,1,,,,
1310,noisy_1-67033-A-37.wav,,1,,,,
1311,noisy_1-69760-A-16.wav,,1,,,,
1312,noisy_1-70300-A-45.wav,,1,,,,
1313,noisy_1-7057-A-12.wav,,1,,,,
1314,noisy_1-72195-A-37.wav,,1,,,,
1315,noisy_1-72195-B-37.wav,,1,,,,
1316,noisy_1-72695-A-26.wav,,1,,,,
1317,noisy_1-73123-A-26.wav,,1,,,,
1318,noisy_1-73585-A-7.wav,,1,,,,
1319,noisy_1-74517-A-37.wav,,1,,,,
1320,noisy_1-75162-A-9.wav,,1,,,,
1321,noisy_1-75189-A-7.wav,,1,,,,
1322,noisy_1-76831-A-42.wav,,0,,,,
1323,noisy_1-76831-B-42.wav,,0,,,,
1324,noisy_1-76831-C-42.wav,,0,,,,
1325,noisy_1-76831-D-42.wav,,0,,,,
1326,noisy_1-76831-E-42.wav,,0,,,,
1327,noisy_1-79113-A-5.wav,,1,,,,
1328,noisy_1-7973-A-7.wav,,1,,,,
1329,noisy_1-80785-A-7.wav,,1,,,,
1330,noisy_1-81001-A-30.wav,,1,,,,
1331,noisy_1-81001-B-30.wav,,1,,,,
1332,noisy_1-81883-A-21.wav,,1,,,,
1333,noisy_1-82817-A-30.wav,,1,,,,
1334,noisy_1-85362-A-0.wav,,1,,,,
1335,noisy_1-88409-A-45.wav,,1,,,,
1336,noisy_1-88409-B-45.wav,,1,,,,
1337,noisy_1-91359-A-11.wav,,1,,,,
1338,noisy_1-91359-B-11.wav,,1,,,,
1339,noisy_1-94036-A-22.wav,,1,,,,
1340,noisy_1-96890-A-37.wav,,1,,,,
1341,noisy_1-96950-A-9.wav,,1,,,,
1342,noisy_1-96950-B-9.wav,,1,,,,
1343,noisy_1-97392-A-0.wav,,1,,,,
1344,noisy_2-100648-A-43.wav,,1,,,,
1345,noisy_2-101676-A-10.wav,,1,,,,
1346,noisy_2-102435-A-37.wav,,1,,,,
1347,noisy_2-102852-A-11.wav,,1,,,,
1348,noisy_2-104105-A-19.wav,,1,,,,
1349,noisy_2-104105-B-19.wav,,1,,,,
1350,noisy_2-104475-A-37.wav,,1,,,,
1351,noisy_2-104476-A-37.wav,,1,,,,
1352,noisy_2-104952-A-16.wav,,1,,,,
1353,noisy_2-104952-B-16.wav,,1,,,,
1354,noisy_2-105270-A-47.wav,,1,,,,
1355,noisy_2-106014-A-44.wav,,1,,,,
1356,noisy_2-106015-A-44.wav,,1,,,,
1357,noisy_2-106015-B-44.wav,,1,,,,
1358,noisy_2-106486-A-44.wav,,1,,,,
1359,noisy_2-106487-A-44.wav,,1,,,,
1360,noisy_2-106849-A-47.wav,,1,,,,
1361,noisy_2-107228-A-44.wav,,1,,,,
1362,noisy_2-107228-B-44.wav,,1,,,,
1363,noisy_2-107351-A-20.wav,,1,,,,
1364,noisy_2-107351-B-20.wav,,1,,,,
1365,noisy_2-108017-A-24.wav,,1,,,,
1366,noisy_2-108760-A-14.wav,,1,,,,
1367,noisy_2-108760-B-14.wav,,1,,,,
1368,noisy_2-108761-A-14.wav,,1,,,,
1369,noisy_2-108763-A-9.wav,,1,,,,
1370,noisy_2-108766-A-9.wav,,1,,,,
1371,noisy_2-108767-A-9.wav,,1,,,,
1372,noisy_2-108767-B-9.wav,,1,,,,
1373,noisy_2-108767-C-9.wav,,1,,,,
1374,noisy_2-109231-A-9.wav,,1,,,,
1375,noisy_2-109231-B-9.wav,,1,,,,
1376,noisy_2-109231-C-9.wav,,1,,,,
1377,noisy_2-109371-A-16.wav,,1,,,,
1378,noisy_2-109371-B-16.wav,,1,,,,
1379,noisy_2-109371-C-16.wav,,1,,,,
1380,noisy_2-109371-D-16.wav,,1,,,,
1381,noisy_2-109374-A-16.wav,,1,,,,
1382,noisy_2-109505-A-21.wav,,1,,,,
1383,noisy_2-109759-A-26.wav,,1,,,,
1384,noisy_2-109759-B-26.wav,,1,,,,
1385,noisy_2-110010-A-5.wav,,1,,,,
1386,noisy_2-110011-A-5.wav,,1,,,,
1387,noisy_2-110417-A-28.wav,,1,,,,
1388,noisy_2-110417-B-28.wav,,1,,,,
1389,noisy_2-114254-A-30.wav,,1,,,,
1390,noisy_2-114280-A-0.wav,,1,,,,
1391,noisy_2-114587-A-0.wav,,1,,,,
1392,noisy_2-114609-A-28.wav,,1,,,,
1393,noisy_2-114609-B-28.wav,,1,,,,
1394,noisy_2-116400-A-0.wav,,1,,,,
1395,noisy_2-117116-A-37.wav,,1,,,,
1396,noisy_2-117271-A-0.wav,,1,,,,
1397,noisy_2-117330-A-28.wav,,1,,,,
1398,noisy_2-117615-A-48.wav,,1,,,,
1399,noisy_2-117615-B-48.wav,,1,,,,
1400,noisy_2-117615-C-48.wav,,1,,,,
1401,noisy_2-117615-D-48.wav,,1,,,,
1402,noisy_2-117615-E-48.wav,,1,,,,
1403,noisy_2-117616-A-48.wav,,1,,,,
1404,noisy_2-117617-A-48.wav,,1,,,,
1405,noisy_2-117625-A-10.wav,,1,,,,
1406,noisy_2-118072-A-0.wav,,1,,,,
1407,noisy_2-118104-A-21.wav,,1,,,,
1408,noisy_2-118624-A-30.wav,,1,,,,
1409,noisy_2-118625-A-30.wav,,1,,,,
1410,noisy_2-118964-A-0.wav,,1,,,,
1411,noisy_2-119102-A-21.wav,,1,,,,
1412,noisy_2-120218-A-30.wav,,1,,,,
1413,noisy_2-120218-B-30.wav,,1,,,,
1414,noisy_2-122066-A-45.wav,,1,,,,
1415,noisy_2-122066-B-45.wav,,1,,,,
1416,noisy_2-122067-A-45.wav,,1,,,,
1417,noisy_2-122067-B-45.wav,,1,,,,
1418,noisy_2-122104-A-0.wav,,1,,,,
1419,noisy_2-122104-B-0.wav,,1,,,,
1420,noisy_2-122616-A-14.wav,,1,,,,
1421,noisy_2-123896-A-24.wav,,1,,,,
1422,noisy_2-124662-A-11.wav,,1,,,,
1423,noisy_2-125520-A-43.wav,,1,,,,
1424,noisy_2-125966-A-11.wav,,1,,,,
1425,noisy_2-128465-A-43.wav,,1,,,,
1426,noisy_2-128465-B-43.wav,,1,,,,
1427,noisy_2-128631-A-21.wav,,1,,,,
1428,noisy_2-130978-A-21.wav,,1,,,,
1429,noisy_2-130979-A-21.wav,,1,,,,
1430,noisy_2-132157-A-11.wav,,1,,,,
1431,noisy_2-132157-B-11.wav,,1,,,,
1432,noisy_2-133863-A-11.wav,,1,,,,
1433,noisy_2-133889-A-30.wav,,1,,,,
1434,noisy_2-134915-A-30.wav,,1,,,,
1435,noisy_2-135649-A-45.wav,,1,,,,
1436,noisy_2-135649-B-45.wav,,1,,,,
1437,noisy_2-135649-C-45.wav,,1,,,,
1438,noisy_2-137162-A-11.wav,,1,,,,
1439,noisy_2-138465-A-43.wav,,1,,,,
1440,noisy_2-140841-A-30.wav,,1,,,,
1441,noisy_2-144137-A-43.wav,,1,,,,
1442,noisy_2-151079-A-20.wav,,1,,,,
1443,noisy_2-155801-A-11.wav,,1,,,,
1444,noisy_2-160128-A-7.wav,,1,,,,
1445,noisy_2-160888-A-47.wav,,1,,,,
1446,noisy_2-165801-A-48.wav,,1,,,,
1447,noisy_2-18766-A-12.wav,,1,,,,
1448,noisy_2-18766-B-12.wav,,1,,,,
1449,noisy_2-188822-A-40.wav,,1,,,,
1450,noisy_2-188822-B-40.wav,,1,,,,
1451,noisy_2-188822-C-40.wav,,1,,,,
1452,noisy_2-188822-D-40.wav,,1,,,,
1453,noisy_2-205966-A-16.wav,,1,,,,
1454,noisy_2-209471-A-25.wav,,1,,,,
1455,noisy_2-209472-A-25.wav,,1,,,,
1456,noisy_2-209473-A-25.wav,,1,,,,
1457,noisy_2-209474-A-25.wav,,1,,,,
1458,noisy_2-209475-A-25.wav,,1,,,,
1459,noisy_2-209476-A-25.wav,,1,,,,
1460,noisy_2-209477-A-25.wav,,1,,,,
1461,noisy_2-209478-A-25.wav,,1,,,,
1462,noisy_2-25292-A-22.wav,,1,,,,
1463,noisy_2-25293-A-22.wav,,1,,,,
1464,noisy_2-262579-A-45.wav,,1,,,,
1465,noisy_2-28314-A-12.wav,,1,,,,
1466,noisy_2-28314-B-12.wav,,1,,,,
1467,noisy_2-30322-A-12.wav,,1,,,,
1468,noisy_2-30322-B-12.wav,,1,,,,
1469,noisy_2-37806-A-40.wav,,1,,,,
1470,noisy_2-37806-B-40.wav,,1,,,,
1471,noisy_2-37806-C-40.wav,,1,,,,
1472,noisy_2-37806-D-40.wav,,1,,,,
1473,noisy_2-39441-A-19.wav,,1,,,,
1474,noisy_2-39443-A-19.wav,,1,,,,
1475,noisy_2-39443-B-19.wav,,1,,,,
1476,noisy_2-39945-A-19.wav,,1,,,,
